Category,Price,Product ID,Product Nm,Subcategory
Office Supplies,5.18,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Paper
Office Supplies,21.10,OFF-PA-10003127,Easy-staple paper,Paper
Office Supplies,48.91,OFF-PA-10003129,Tops White Computer Printout Paper,Paper
Office Supplies,38.43,OFF-PA-10003134,Xerox 1937,Paper
Office Supplies,5.18,OFF-PA-10003172,Xerox 1996,Paper
Office Supplies,5.18,OFF-PA-10003177,Xerox 1999,Paper
Office Supplies,6.54,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Paper
Office Supplies,48.91,OFF-PA-10003228,Xerox 1917,Paper
Office Supplies,9.23,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Paper
Office Supplies,4.22,OFF-PA-10003270,Xerox 1954,Paper
Office Supplies,28.35,OFF-PA-10003302,Xerox 1906,Paper
Office Supplies,5.18,OFF-PA-10003309,Xerox 211,Paper
Office Supplies,5.18,OFF-PA-10003349,Xerox 1957,Paper
Office Supplies,6.48,OFF-PA-10003363,Xerox 204,Paper
Office Supplies,83.88,OFF-PA-10003395,Xerox 1941,Paper
Office Supplies,2.97,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Paper
Office Supplies,5.18,OFF-PA-10003441,Xerox 226,Paper
Office Supplies,15.18,OFF-PA-10003465,Xerox 1912,Paper
Office Supplies,5.18,OFF-PA-10003543,Xerox 1985,Paper
Office Supplies,9.18,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Paper
Office Supplies,24.78,OFF-PA-10003625,Xerox 1979,Paper
Office Supplies,21.10,OFF-PA-10003641,Xerox 1909,Paper
Office Supplies,5.34,OFF-PA-10003651,Xerox 1968,Paper
Office Supplies,21.10,OFF-PA-10003656,Xerox 1935,Paper
Office Supplies,3.42,OFF-PA-10003657,Xerox 1927,Paper
Office Supplies,5.42,OFF-PA-10003673,Strathmore Photo Mount Cards,Paper
Office Supplies,4.34,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Paper
Office Supplies,5.18,OFF-PA-10003729,Xerox 1998,Paper
Office Supplies,5.78,OFF-PA-10003739,Xerox 1969,Paper
Office Supplies,18.27,OFF-PA-10003790,Xerox 1991,Paper
Office Supplies,6.48,OFF-PA-10003797,Xerox 209,Paper
Office Supplies,24.78,OFF-PA-10003823,Xerox 197,Paper
Office Supplies,5.78,OFF-PA-10003845,Xerox 1987,Paper
Office Supplies,5.18,OFF-PA-10003848,Xerox 1997,Paper
Office Supplies,5.24,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Paper
Office Supplies,39.13,OFF-PA-10003892,Xerox 1943,Paper
Office Supplies,3.42,OFF-PA-10003893,Xerox 1962,Paper
Office Supplies,3.98,OFF-PA-10003919,Xerox 1989,Paper
Office Supplies,5.18,OFF-PA-10003936,Xerox 1994,Paper
Office Supplies,5.18,OFF-PA-10003953,Xerox 218,Paper
Office Supplies,4.78,OFF-PA-10003971,Xerox 1965,Paper
Office Supplies,3.78,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Paper
Office Supplies,9.99,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper
Office Supplies,44.78,OFF-PA-10004039,Xerox 1882,Paper
Office Supplies,4.78,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper
Office Supplies,5.92,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper
Office Supplies,44.38,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Paper
Office Supplies,7.98,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Paper
Office Supplies,48.94,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Paper
Office Supplies,5.18,OFF-PA-10004100,Xerox 216,Paper
Office Supplies,5.18,OFF-PA-10004101,Xerox 1894,Paper
Office Supplies,9.07,OFF-PA-10004156,Xerox 188,Paper
Office Supplies,3.42,OFF-PA-10004239,Xerox 1953,Paper
Office Supplies,18.97,OFF-PA-10004243,Xerox 1939,Paper
Office Supplies,4.22,OFF-PA-10004248,Xerox 1990,Paper
Office Supplies,6.48,OFF-PA-10004255,Xerox 219,Paper
Office Supplies,5.34,OFF-PA-10004285,Xerox 1959,Paper
Office Supplies,38.32,OFF-PA-10004327,Xerox 1911,Paper
Office Supplies,15.98,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper
Office Supplies,5.18,OFF-PA-10004355,Xerox 231,Paper
Office Supplies,83.88,OFF-PA-10004359,Multicolor Computer Printout Paper,Paper
Office Supplies,38.43,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Paper
Office Supplies,2.38,OFF-PA-10004405,Rediform Voice Mail Log Books,Paper
Office Supplies,12.28,OFF-PA-10004438,Xerox 1907,Paper
Office Supplies,5.18,OFF-PA-10004451,Xerox 222,Paper
Office Supplies,4.54,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Paper
Office Supplies,43.97,OFF-PA-10004475,Xerox 1940,Paper
Office Supplies,3.58,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Paper
Office Supplies,11.48,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Paper
Office Supplies,6.09,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper
Office Supplies,5.18,OFF-PA-10004609,Xerox 221,Paper
Office Supplies,3.42,OFF-PA-10004610,Xerox 1900,Paper
Office Supplies,5.18,OFF-PA-10004621,Xerox 212,Paper
Office Supplies,10.48,OFF-PA-10004665,Advantus Motivational Note Cards,Paper
Office Supplies,5.08,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper
Office Supplies,6.34,OFF-PA-10004733,Things To Do Today Spiral Book,Paper
Office Supplies,7.28,OFF-PA-10004734,Southworth Structures Collection,Paper
Office Supplies,5.18,OFF-PA-10004735,Xerox 1905,Paper
Office Supplies,6.48,OFF-PA-10004782,Xerox 228,Paper
Office Supplies,5.18,OFF-PA-10004888,Xerox 217,Paper
Office Supplies,9.38,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Paper
Office Supplies,3.42,OFF-PA-10004947,Easy-staple paper,Paper
Office Supplies,4.98,OFF-PA-10004948,Xerox 190,Paper
Office Supplies,7.99,OFF-PA-10004965,Xerox 1921,Paper
Office Supplies,4.62,OFF-PA-10004971,Xerox 196,Paper
Office Supplies,5.18,OFF-PA-10004983,Xerox 23,Paper
Office Supplies,8.25,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Paper
Office Supplies,76.34,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Storage
Office Supplies,79.03,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Storage
Office Supplies,129.24,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Storage
Office Supplies,51.98,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Storage
Office Supplies,212.14,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Storage
Office Supplies,22.20,OFF-ST-10000107,Fellowes Super Stor/Drawer,Storage
Office Supplies,88.82,OFF-ST-10000129,Fellowes Recycled Storage Drawers,Storage
Office Supplies,31.76,OFF-ST-10000136,Letter Size File,Storage
Office Supplies,332.70,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Storage
Office Supplies,6.31,OFF-ST-10000321,Akro Stacking Bins,Storage
Office Supplies,10.74,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Storage
Office Supplies,23.79,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Storage
Office Supplies,10.86,OFF-ST-10000419,"Rogers Jumbo File, Granite",Storage
Office Supplies,27.81,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage
Office Supplies,30.78,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Storage
Office Supplies,25.58,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Storage
Office Supplies,132.16,OFF-ST-10000585,Economy Rollaway Files,Storage
Office Supplies,27.81,OFF-ST-10000604,Home/Office Personal File Carts,Storage
Office Supplies,9.08,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Storage
Office Supplies,2.38,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Storage
Office Supplies,13.39,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Storage
Office Supplies,16.78,OFF-ST-10000642,"Tennsco Lockers, Gray",Storage
Office Supplies,12.56,OFF-ST-10000649,Hanging Personal Folder File,Storage
Office Supplies,27.11,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Storage
Office Supplies,77.54,OFF-ST-10000676,Fellowes Econo/Stor Drawers,Storage
Office Supplies,112.68,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Storage
Office Supplies,64.78,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Storage
Office Supplies,11.18,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Storage
Office Supplies,30.21,OFF-ST-10000777,"Companion Letter/Legal File, Black",Storage
Office Supplies,19.98,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Storage
Office Supplies,9.95,OFF-ST-10000876,Eldon Simplefile Box Office,Storage
Office Supplies,44.23,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Storage
Office Supplies,13.43,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Storage
Office Supplies,8.72,OFF-ST-10000918,Crate-A-Files,Storage
Office Supplies,32.78,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Storage
Office Supplies,15.45,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Storage
Office Supplies,91.98,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Storage
Office Supplies,13.02,OFF-ST-10001031,Adjustable Personal File Tote,Storage
Office Supplies,15.88,OFF-ST-10001034,Eldon File Chest Portable File,Storage
Office Supplies,133.82,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Storage
Office Supplies,88.78,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Storage
Office Supplies,16.78,OFF-ST-10001172,"Tennsco Lockers, Sand",Storage
Office Supplies,10.74,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Storage
Office Supplies,104.70,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Storage
Office Supplies,13.53,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage
Office Supplies,12.34,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Storage
Office Supplies,8.38,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Storage
Office Supplies,12.41,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Storage
Office Supplies,56.78,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Storage
Office Supplies,15.42,OFF-ST-10001414,Decoflex Hanging Personal Folder File,Storage
Office Supplies,48.78,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Storage
Office Supplies,43.18,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Storage
Office Supplies,28.41,OFF-ST-10001476,Steel Personal Filing/Posting Tote,Storage
Office Supplies,142.78,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Storage
Office Supplies,144.15,OFF-ST-10001496,Standard Rollaway File with Lock,Storage
Office Supplies,4.78,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Storage
Office Supplies,51.72,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Storage
Office Supplies,73.59,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Storage
Office Supplies,96.26,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Storage
Office Supplies,12.99,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Storage
Office Supplies,11.98,OFF-ST-10001580,Super Decoflex Portable Personal File,Storage
Office Supplies,10.78,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Storage
Office Supplies,12.25,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Storage
Office Supplies,42.39,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Storage
Office Supplies,518.31,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Storage
Office Supplies,71.86,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Storage
Office Supplies,34.21,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Storage
Office Supplies,154.54,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Storage
Office Supplies,81.13,OFF-ST-10001963,Tennsco Regal Shelving Units,Storage
Office Supplies,335.35,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Storage
Office Supplies,16.71,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Storage
Office Supplies,17.81,OFF-ST-10002205,File Shuttle I and Handi-File,Storage
Office Supplies,9.03,OFF-ST-10002214,X-Rack File for Hanging Folders,Storage
Office Supplies,66.69,OFF-ST-10002276,Safco Steel Mobile File Cart,Storage
Office Supplies,25.42,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Storage
Office Supplies,296.78,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage
Office Supplies,16.27,OFF-ST-10002301,Tennsco Commercial Shelving,Storage
Office Supplies,64.78,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage
Office Supplies,6.38,OFF-ST-10002352,Iris Project Case,Storage
Office Supplies,17.11,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Storage
Office Supplies,11.98,OFF-ST-10002406,Pizazz Global Quick File,Storage
Office Supplies,9.82,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Storage
Office Supplies,17.58,OFF-ST-10002485,Rogers Deluxe File Chest,Storage
Office Supplies,5.58,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Storage
Office Supplies,39.13,OFF-ST-10002554,Tennsco Industrial Shelving,Storage
Office Supplies,7.50,OFF-ST-10002562,Staple magnet,Storage
Office Supplies,110.51,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Storage
Office Supplies,25.98,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Storage
Office Supplies,124.05,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Storage
Office Supplies,90.91,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Storage
Office Supplies,108.25,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Storage
Office Supplies,59.08,OFF-ST-10002790,Safco Industrial Shelving,Storage
Office Supplies,4.22,OFF-ST-10002957,Sterilite Show Offs Storage Containers,Storage
Office Supplies,34.86,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Storage
Office Supplies,23.65,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Storage
Office Supplies,26.63,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Storage
Office Supplies,145.17,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Storage
Office Supplies,10.68,OFF-ST-10003221,Staple magnet,Storage
Office Supplies,47.81,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Storage
Office Supplies,114.29,OFF-ST-10003306,Letter Size Cart,Storage
Office Supplies,35.48,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Storage
Office Supplies,7.94,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Storage
Office Supplies,22.62,OFF-ST-10003442,Eldon Portable Mobile Manager,Storage
Office Supplies,12.41,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage
Office Supplies,223.58,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage
Office Supplies,31.15,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",Storage
Office Supplies,14.16,OFF-ST-10003572,Portfile Personal File Boxes,Storage
Office Supplies,18.74,OFF-ST-10003638,Mobile Personal File Cube,Storage
Office Supplies,63.04,OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Storage
Office Supplies,76.79,OFF-ST-10003656,Safco Industrial Wire Shelving,Storage
Office Supplies,45.78,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Storage
Office Supplies,180.02,OFF-ST-10003716,Tennsco Double-Tier Lockers,Storage
Office Supplies,11.22,OFF-ST-10003722,Project Tote Personal File,Storage
Office Supplies,168.44,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Storage
Office Supplies,140.95,OFF-ST-10003816,Fellowes High-Stak Drawer Files,Storage
Office Supplies,47.18,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Storage
Office Supplies,12.85,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Storage
Office Supplies,72.78,OFF-ST-10004123,Safco Industrial Wire Shelving System,Storage
Office Supplies,37.21,OFF-ST-10004180,Safco Commercial Shelving,Storage
Office Supplies,110.98,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Storage
Office Supplies,9.77,OFF-ST-10004258,Portable Personal File Box,Storage
Office Supplies,48.99,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Storage
Office Supplies,49.74,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Storage
Office Supplies,300.27,OFF-ST-10004459,Tennsco Single-Tier Lockers,Storage
Office Supplies,13.72,OFF-ST-10004507,Advantus Rolling Storage Box,Storage
Office Supplies,8.97,OFF-ST-10004634,"Personal Folder Holder, Ebony",Storage
Office Supplies,41.18,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Storage
Office Supplies,4.46,OFF-ST-10004835,Plastic Stacking Crates & Casters,Storage
Office Supplies,43.28,OFF-ST-10004946,Desktop 3-Pocket Hot File,Storage
Office Supplies,12.41,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Storage
Office Supplies,12.11,OFF-ST-10004963,Eldon Gobal File Keepers,Storage
Office Supplies,1310.02,OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Supplies
Office Supplies,95.45,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Supplies
Office Supplies,7.45,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Supplies
Office Supplies,2.78,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Supplies
Office Supplies,192.30,OFF-SU-10000646,Premier Automatic Letter Opener,Supplies
Office Supplies,11.12,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Supplies
Office Supplies,6.38,OFF-SU-10000946,Staple remover,Supplies
Office Supplies,8.88,OFF-SU-10000952,Fiskars Home & Office Scissors,Supplies
Office Supplies,6.67,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Supplies
Office Supplies,1.66,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Supplies
Office Supplies,10.98,OFF-SU-10001218,Fiskars Softgrip Scissors,Supplies
Office Supplies,2.94,OFF-SU-10001225,Staple remover,Supplies
Office Supplies,2.92,OFF-SU-10001574,Acme Value Line Scissors,Supplies
Office Supplies,6.86,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Supplies
Office Supplies,1.74,OFF-SU-10001935,Staple remover,Supplies
Office Supplies,3.18,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Supplies
Office Supplies,2.51,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Supplies
Office Supplies,5.68,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Supplies
Office Supplies,3.10,OFF-SU-10002522,Acme Kleen Earth Office Shears,Supplies
Office Supplies,8.18,OFF-SU-10002537,Acme Box Cutter Scissors,Supplies
Office Supplies,11.18,OFF-SU-10002557,Fiskars Spring-Action Scissors,Supplies
Office Supplies,14.02,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Supplies
Office Supplies,666.25,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Supplies
Office Supplies,2.52,OFF-SU-10003002,Letter Slitter,Supplies
Office Supplies,92.69,OFF-SU-10003505,Premier Electric Letter Opener,Supplies
Office Supplies,7.68,OFF-SU-10003567,Stiletto Hand Letter Openers,Supplies
Office Supplies,2.54,OFF-SU-10003936,Acme Serrated Blade Letter Opener,Supplies
Office Supplies,5.82,OFF-SU-10004115,Acme Stainless Steel Office Snips,Supplies
Office Supplies,7.92,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Supplies
Office Supplies,13.79,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Supplies
Office Supplies,5.47,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Supplies
Office Supplies,10.30,OFF-SU-10004498,Martin-Yale Premier Letter Opener,Supplies
Office Supplies,6.80,OFF-SU-10004661,Acme Titanium Bonded Scissors,Supplies
Office Supplies,6.51,OFF-SU-10004664,Acme Softgrip Scissors,Supplies
Office Supplies,6.84,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Supplies
Office Supplies,4.59,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Supplies
Office Supplies,6.76,OFF-SU-10004782,"Elite 5"" Scissors",Supplies
Office Supplies,12.58,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Supplies
Technology,20.97,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Accessories
Technology,23.99,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Accessories
Technology,44.79,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Accessories
Technology,28.79,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Accessories
Technology,18.39,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Accessories
Technology,4.76,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Accessories
Technology,5.43,TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Accessories
Technology,31.99,TEC-AC-10000303,Logitech M510 Wireless Mouse,Accessories
Technology,30.39,TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Accessories
Technology,12.02,TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Accessories
Technology,34.99,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Accessories
Technology,55.99,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Accessories
Technology,75.99,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Accessories
Technology,5.19,TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Accessories
Technology,9.23,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Accessories
Technology,63.99,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Accessories
Technology,13.27,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Accessories
Technology,16.48,TEC-AC-10000710,Maxell DVD-RAM Discs,Accessories
Technology,63.99,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Accessories
Technology,67.99,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Accessories
Technology,59.00,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Accessories
Technology,72.00,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Accessories
Technology,19.99,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Accessories
Technology,23.99,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Accessories
Technology,131.18,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Accessories
Technology,37.59,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Accessories
Technology,23.43,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Accessories
Technology,23.99,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Accessories
Technology,10.31,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Accessories
Technology,23.99,TEC-AC-10001109,Logitech Trackman Marble Mouse,Accessories
Technology,31.99,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Accessories
Technology,63.20,TEC-AC-10001142,First Data FD10 PIN Pad,Accessories
Technology,10.40,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Accessories
Technology,23.96,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Accessories
Technology,16.62,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Accessories
Technology,39.99,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Accessories
Technology,19.99,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Accessories
Technology,78.15,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Accessories
Technology,3.03,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Accessories
Technology,29.06,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Accessories
Technology,63.99,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Accessories
Technology,9.18,TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Accessories
Technology,39.82,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Accessories
Technology,13.59,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Accessories
Technology,25.00,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Accessories
Technology,79.99,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Accessories
Technology,8.22,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Accessories
Technology,31.91,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Accessories
Technology,31.99,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Accessories
Technology,15.97,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Accessories
Technology,159.99,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Accessories
